Site4,Date,Source,Max Temp,Min Temp,Avg Temp,HDDs,CDDs,Precipitation Water Equiv,Snowfall,Snow/Ice Depth
IAH,19870508,NCDC-EstDew-EstWind,80,65,72.5,0,7.5,0,0,0
IAH,19870509,NCDC-EstDew-EstWind,84,64,74,0,9,2.42,0,0
IAH,19870510,NCDC-EstDew-EstWind,85,62,73.5,0,8.5,0,0,0
IAH,19870511,NCDC-EstDew-EstWind,85,67,76,0,11,0.01,0,0
IAH,19870512,NCDC-EstDew-EstWind,79,68,73.5,0,8.5,0.01,0,0
IAH,19870513,NCDC-EstDew-EstWind,87,68,77.5,0,12.5,0,0,0
IAH,19870514,NCDC-EstDew-EstWind,88,71,79.5,0,14.5,0,0,0
IAH,19870515,NCDC-EstDew-EstWind,88,68,78,0,13,0,0,0
IAH,19870516,NCDC-EstDew-EstWind,88,67,77.5,0,12.5,0.1,0,0
IAH,19870517,NCDC-EstDew-EstWind,88,66,77,0,12,0,0,0
IAH,19870518,NCDC-EstDew-EstWind,90,72,81,0,16,0,0,0
IAH,19870519,NCDC-EstDew-EstWind,88,71,79.5,0,14.5,0,0,0
IAH,19870520,NCDC-EstDew-EstWind,89,67,78,0,13,0.04,0,0
IAH,19870521,NCDC-EstDew-EstWind,90,73,81.5,0,16.5,0,0,0
IAH,19870522,NCDC-EstDew-EstWind,92,69,80.5,0,15.5,0,0,0
IAH,19870523,NCDC-EstDew-EstWind,90,73,81.5,0,16.5,0,0,0
IAH,19870524,NCDC-EstDew-EstWind,86,69,77.5,0,12.5,0,0,0
IAH,19870525,NCDC-EstDew-EstWind,91,70,80.5,0,15.5,0,0,0
IAH,19870526,NCDC-EstDew-EstWind,92,71,81.5,0,16.5,0,0,0
IAH,19870527,NCDC-EstDew-EstWind,89,75,82,0,17,0,0,0
IAH,19870528,NCDC-EstDew-EstWind,87,76,81.5,0,16.5,0.01,0,0
IAH,19870529,NCDC-EstDew-EstWind,77,65,71,0,6,1.06,0,0
IAH,19870530,NCDC-EstDew-EstWind,88,67,77.5,0,12.5,0,0,0
IAH,19870531,NCDC-EstDew-EstWind,87,74,80.5,0,15.5,0.07,0,0
IAH,19870601,NCDC-EstDew-EstWind,89,74,81.5,0,16.5,0,0,0
IAH,19870602,NCDC-EstDew-EstWind,88,75,81.5,0,16.5,0,0,0
IAH,19870603,NCDC-EstDew-EstWind,89,70,79.5,0,14.5,0.43,0,0
IAH,19870604,NCDC-EstDew-EstWind,85,71,78,0,13,0.07,0,0
IAH,19870605,NCDC-EstDew-EstWind,88,67,77.5,0,12.5,0,0,0
IAH,19870606,NCDC-EstDew-EstWind,88,68,78,0,13,0,0,0
IAH,19870607,NCDC-EstDew-EstWind,87,71,79,0,14,0.28,0,0
IAH,19870608,NCDC-EstDew-EstWind,85,72,78.5,0,13.5,0.35,0,0
IAH,19870609,NCDC-EstDew-EstWind,78,72,75,0,10,1.62,0,0
IAH,19870610,NCDC-EstDew-EstWind,80,72,76,0,11,0.55,0,0
IAH,19870611,NCDC-EstDew-EstWind,83,73,78,0,13,1.89,0,0
IAH,19870612,NCDC-EstDew-EstWind,83,76,79.5,0,14.5,1.16,0,0
IAH,19870613,NCDC-EstDew-EstWind,89,76,82.5,0,17.5,0.02,0,0
IAH,19870614,NCDC-EstDew-EstWind,92,75,83.5,0,18.5,0,0,0
IAH,19870615,NCDC-EstDew-EstWind,96,69,82.5,0,17.5,0.97,0,0
IAH,19870616,NCDC-EstDew-EstWind,93,73,83,0,18,0.05,0,0
IAH,19870617,NCDC-EstDew-EstWind,94,72,83,0,18,0.77,0,0
IAH,19870618,NCDC-EstDew-EstWind,92,70,81,0,16,0.13,0,0
IAH,19870619,NCDC-EstDew-EstWind,93,76,84.5,0,19.5,0,0,0
IAH,19870620,NCDC-EstDew-EstWind,94,77,85.5,0,20.5,0,0,0
IAH,19870621,NCDC-EstDew-EstWind,93,77,85,0,20,0.04,0,0
IAH,19870622,NCDC-EstDew-EstWind,93,75,84,0,19,0,0,0
IAH,19870623,NCDC-EstDew-EstWind,96,73,84.5,0,19.5,0,0,0
IAH,19870624,NCDC-EstDew-EstWind,95,76,85.5,0,20.5,0.01,0,0
IAH,19870625,NCDC-EstDew-EstWind,98,77,87.5,0,22.5,0,0,0
IAH,19870626,NCDC-EstDew-EstWind,94,73,83.5,0,18.5,0,0,0
IAH,19870627,NCDC-EstDew-EstWind,93,69,81,0,16,0,0,0
IAH,19870628,NCDC-EstDew-EstWind,91,68,79.5,0,14.5,0,0,0
IAH,19870629,NCDC-EstDew-EstWind,90,71,80.5,0,15.5,0.53,0,0
IAH,19870630,NCDC-EstDew-EstWind,84,75,79.5,0,14.5,0.44,0,0
IAH,19870701,NCDC-EstDew-EstWind,95,72,83.5,0,18.5,0.44,0,0
IAH,19870702,NCDC-EstDew-EstWind,95,70,82.5,0,17.5,1.05,0,0
IAH,19870703,NCDC-EstDew-EstWind,96,69,82.5,0,17.5,0,0,0
IAH,19870704,NCDC-EstDew-EstWind,94,78,86,0,21,0,0,0
IAH,19870705,NCDC-EstDew-EstWind,95,78,86.5,0,21.5,0,0,0
IAH,19870706,NCDC-EstDew-EstWind,95,76,85.5,0,20.5,0.11,0,0
IAH,19870707,NCDC-EstDew-EstWind,89,73,81,0,16,0.14,0,0
IAH,19870708,NCDC-EstDew-EstWind,85,73,79,0,14,0.11,0,0
IAH,19870709,NCDC-EstDew-EstWind,86,71,78.5,0,13.5,2.14,0,0
IAH,19870710,NCDC-EstDew-EstWind,92,75,83.5,0,18.5,0.07,0,0
IAH,19870711,NCDC-EstDew-EstWind,92,76,84,0,19,0,0,0
IAH,19870712,NCDC-EstDew-EstWind,95,76,85.5,0,20.5,0,0,0
IAH,19870713,NCDC-EstDew-EstWind,94,76,85,0,20,0,0,0
IAH,19870714,NCDC-EstDew-EstWind,91,75,83,0,18,0.02,0,0
IAH,19870715,NCDC-EstDew-EstWind,93,71,82,0,17,0,0,0
IAH,19870716,NCDC-EstDew-EstWind,94,77,85.5,0,20.5,0.14,0,0
IAH,19870717,NCDC-EstDew-EstWind,93,79,86,0,21,0,0,0
IAH,19870718,NCDC-EstDew-EstWind,93,76,84.5,0,19.5,0,0,0
IAH,19870719,NCDC-EstDew-EstWind,93,73,83,0,18,0,0,0
IAH,19870720,NCDC-EstDew-EstWind,92,74,83,0,18,0.4,0,0
IAH,19870721,NCDC-EstDew-EstWind,91,73,82,0,17,0.01,0,0
IAH,19870722,NCDC-EstDew-EstWind,94,73,83.5,0,18.5,0,0,0
IAH,19870723,NCDC-EstDew-EstWind,93,73,83,0,18,0,0,0
IAH,19870724,NCDC-EstDew-EstWind,92,73,82.5,0,17.5,0.15,0,0
IAH,19870725,NCDC-EstDew-EstWind,93,72,82.5,0,17.5,0,0,0
IAH,19870726,NCDC-EstDew-EstWind,91,71,81,0,16,0.01,0,0
IAH,19870727,NCDC-EstDew-EstWind,93,72,82.5,0,17.5,0,0,0
IAH,19870728,NCDC-EstDew-EstWind,95,71,83,0,18,0,0,0
IAH,19870729,NCDC-EstDew-EstWind,97,74,85.5,0,20.5,0,0,0
IAH,19870730,NCDC-EstDew-EstWind,97,75,86,0,21,0,0,0
IAH,19870731,NCDC-EstDew-EstWind,97,75,86,0,21,0,0,0
IAH,19870801,NCDC-EstDew-EstWind,97,74,85.5,0,20.5,0,0,0
IAH,19870802,NCDC-EstDew-EstWind,97,75,86,0,21,0,0,0
IAH,19870803,NCDC-EstDew-EstWind,98,74,86,0,21,0,0,0
IAH,19870804,NCDC-EstDew-EstWind,98,74,86,0,21,0,0,0
IAH,19870805,NCDC-EstDew-EstWind,100,77,88.5,0,23.5,0,0,0
IAH,19870806,NCDC-EstDew-EstWind,100,79,89.5,0,24.5,0,0,0
IAH,19870807,NCDC-EstDew-EstWind,98,78,88,0,23,0,0,0
IAH,19870808,NCDC-EstDew-EstWind,96,76,86,0,21,0,0,0
IAH,19870809,NCDC-EstDew-EstWind,89,76,82.5,0,17.5,0.24,0,0
IAH,19870810,NCDC-EstDew-EstWind,97,74,85.5,0,20.5,0.02,0,0
IAH,19870811,NCDC-EstDew-EstWind,99,77,88,0,23,0,0,0
IAH,19870812,NCDC-EstDew-EstWind,98,78,88,0,23,0,0,0
IAH,19870813,NCDC-EstDew-EstWind,98,76,87,0,22,0,0,0
IAH,19870814,NCDC-EstDew-EstWind,99,77,88,0,23,0,0,0
IAH,19870815,NCDC-EstDew-EstWind,99,79,89,0,24,0,0,0
IAH,19870816,NCDC-EstDew-EstWind,99,80,89.5,0,24.5,0,0,0
IAH,19870817,NCDC-EstDew-EstWind,99,79,89,0,24,0,0,0
IAH,19870818,NCDC-EstDew-EstWind,99,76,87.5,0,22.5,0,0,0
IAH,19870819,NCDC-EstDew-EstWind,99,75,87,0,22,0,0,0
IAH,19870820,NCDC-EstDew-EstWind,99,75,87,0,22,0,0,0
IAH,19870821,NCDC-EstDew-EstWind,98,74,86,0,21,0,0,0
IAH,19870822,NCDC-EstDew-EstWind,99,73,86,0,21,0,0,0
IAH,19870823,NCDC-EstDew-EstWind,99,75,87,0,22,0,0,0
IAH,19870824,NCDC-EstDew-EstWind,97,75,86,0,21,0,0,0
IAH,19870825,NCDC-EstDew-EstWind,97,73,85,0,20,0,0,0
IAH,19870826,NCDC-EstDew-EstWind,97,75,86,0,21,0,0,0
IAH,19870827,NCDC-EstDew-EstWind,97,75,86,0,21,0,0,0
IAH,19870828,NCDC-EstDew-EstWind,98,73,85.5,0,20.5,0.05,0,0
IAH,19870829,NCDC-EstDew-EstWind,97,73,85,0,20,0.09,0,0
IAH,19870830,NCDC-EstDew-EstWind,84,72,78,0,13,1.08,0,0
IAH,19870831,NCDC-EstDew-EstWind,85,71,78,0,13,0,0,0
IAH,19870901,NCDC-EstDew-EstWind,92,69,80.5,0,15.5,0,0,0
IAH,19870902,NCDC-EstDew-EstWind,92,67,79.5,0,14.5,0,0,0
IAH,19870903,NCDC-EstDew-EstWind,92,60,76,0,11,0,0,0
IAH,19870904,NCDC-EstDew-EstWind,93,64,78.5,0,13.5,0,0,0
IAH,19870905,NCDC-EstDew-EstWind,95,64,79.5,0,14.5,0,0,0
IAH,19870906,NCDC-EstDew-EstWind,93,67,80,0,15,0,0,0
IAH,19870907,NCDC-EstDew-EstWind,95,66,80.5,0,15.5,0,0,0
IAH,19870908,NCDC-EstDew-EstWind,98,74,86,0,21,0,0,0
IAH,19870909,NCDC-EstDew-EstWind,99,75,87,0,22,0.01,0,0
IAH,19870910,NCDC-EstDew-EstWind,97,71,84,0,19,0.23,0,0
IAH,19870911,NCDC-EstDew-EstWind,90,71,80.5,0,15.5,0.01,0,0
IAH,19870912,NCDC-EstDew-EstWind,92,68,80,0,15,0.44,0,0
IAH,19870913,NCDC-EstDew-EstWind,95,68,81.5,0,16.5,0,0,0
IAH,19870914,NCDC-EstDew-EstWind,95,73,84,0,19,0,0,0
IAH,19870915,NCDC-EstDew-EstWind,95,76,85.5,0,20.5,0.02,0,0
IAH,19870916,NCDC-EstDew-EstWind,93,74,83.5,0,18.5,1.16,0,0
IAH,19870917,NCDC-EstDew-EstWind,93,77,85,0,20,0.12,0,0
IAH,19870918,NCDC-EstDew-EstWind,90,73,81.5,0,16.5,0.24,0,0
IAH,19870919,NCDC-EstDew-EstWind,85,71,78,0,13,0,0,0
IAH,19870920,NCDC-EstDew-EstWind,86,67,76.5,0,11.5,0,0,0
IAH,19870921,NCDC-EstDew-EstWind,88,67,77.5,0,12.5,0,0,0
IAH,19870922,NCDC-EstDew-EstWind,86,64,75,0,10,0,0,0
IAH,19870923,NCDC-EstDew-EstWind,83,57,70,0,5,0,0,0
IAH,19870924,NCDC-EstDew-EstWind,85,55,70,0,5,0,0,0
IAH,19870925,NCDC-EstDew-EstWind,85,57,71,0,6,0,0,0
IAH,19870926,NCDC-EstDew-EstWind,85,61,73,0,8,0,0,0
IAH,19870927,NCDC-EstDew-EstWind,88,67,77.5,0,12.5,0,0,0
IAH,19870928,NCDC-EstDew-EstWind,80,73,76.5,0,11.5,1.23,0,0
IAH,19870929,NCDC-EstDew-EstWind,84,69,76.5,0,11.5,0,0,0
IAH,19870930,NCDC-EstDew-EstWind,83,59,71,0,6,0,0,0
IAH,19871001,NCDC-EstDew-EstWind,84,55,69.5,0,4.5,0,0,0
IAH,19871002,NCDC-EstDew-EstWind,88,54,71,0,6,0,0,0
IAH,19871003,NCDC-EstDew-EstWind,78,54,66,0,1,0,0,0
IAH,19871004,NCDC-EstDew-EstWind,76,47,61.5,3.5,0,0,0,0
IAH,19871005,NCDC-EstDew-EstWind,83,47,65,0,0,0,0,0
IAH,19871006,NCDC-EstDew-EstWind,83,56,69.5,0,4.5,0,0,0
IAH,19871007,NCDC-EstDew-EstWind,84,47,65.5,0,0.5,0,0,0
IAH,19871008,NCDC-EstDew-EstWind,86,51,68.5,0,3.5,0,0,0
IAH,19871009,NCDC-EstDew-EstWind,84,60,72,0,7,0,0,0
IAH,19871010,NCDC-EstDew-EstWind,84,58,71,0,6,0,0,0
IAH,19871011,NCDC-EstDew-EstWind,86,52,69,0,4,0,0,0
IAH,19871012,NCDC-EstDew-EstWind,76,51,63.5,1.5,0,0,0,0
IAH,19871013,NCDC-EstDew-EstWind,77,48,62.5,2.5,0,0,0,0
IAH,19871014,NCDC-EstDew-EstWind,80,45,62.5,2.5,0,0,0,0
IAH,19871015,NCDC-EstDew-EstWind,80,61,70.5,0,5.5,0,0,0
IAH,19871016,NCDC-EstDew-EstWind,84,60,72,0,7,0,0,0
IAH,19871017,NCDC-EstDew-EstWind,87,60,73.5,0,8.5,0,0,0
IAH,19871018,NCDC-EstDew-EstWind,87,63,75,0,10,0,0,0
IAH,19871019,NCDC-EstDew-EstWind,86,58,72,0,7,0,0,0
IAH,19871020,NCDC-EstDew-EstWind,79,58,68.5,0,3.5,0,0,0
IAH,19871021,NCDC-EstDew-EstWind,74,50,62,3,0,0,0,0
IAH,19871022,NCDC-EstDew-EstWind,76,45,60.5,4.5,0,0.01,0,0
IAH,19871023,NCDC-EstDew-EstWind,74,63,68.5,0,3.5,0.16,0,0
IAH,19871024,NCDC-EstDew-EstWind,81,67,74,0,9,0,0,0
IAH,19871025,NCDC-EstDew-EstWind,85,69,77,0,12,0,0,0
IAH,19871026,NCDC-EstDew-EstWind,88,65,76.5,0,11.5,0,0,0
IAH,19871027,NCDC-EstDew-EstWind,80,54,67,0,2,0,0,0
IAH,19871028,NCDC-EstDew-EstWind,79,49,64,1,0,0,0,0
IAH,19871029,NCDC-EstDew-EstWind,82,51,66.5,0,1.5,0,0,0
IAH,19871030,NCDC-EstDew-EstWind,85,60,72.5,0,7.5,0,0,0
IAH,19871031,NCDC-EstDew-EstWind,82,60,71,0,6,0,0,0
IAH,19871101,NCDC-EstDew-EstWind,82,57,69.5,0,4.5,0,0,0
IAH,19871102,NCDC-EstDew-EstWind,83,51,67,0,2,0,0,0
IAH,19871103,NCDC-EstDew-EstWind,87,55,71,0,6,0,0,0
IAH,19871104,NCDC-EstDew-EstWind,88,54,71,0,6,0,0,0
IAH,19871105,NCDC-EstDew-EstWind,86,54,70,0,5,0,0,0
IAH,19871106,NCDC-EstDew-EstWind,76,46,61,4,0,0,0,0
IAH,19871107,NCDC-EstDew-EstWind,80,44,62,3,0,0,0,0
IAH,19871108,NCDC-EstDew-EstWind,79,61,70,0,5,0.35,0,0
IAH,19871109,NCDC-EstDew-EstWind,65,51,58,7,0,0,0,0
IAH,19871110,NCDC-EstDew-EstWind,62,44,53,12,0,0,0,0
IAH,19871111,NCDC-EstDew-EstWind,63,34,48.5,16.5,0,0,0,0
IAH,19871112,NCDC-EstDew-EstWind,67,32,49.5,15.5,0,0,0,0
IAH,19871113,NCDC-EstDew-EstWind,73,44,58.5,6.5,0,0,0,0
IAH,19871114,NCDC-EstDew-EstWind,82,54,68,0,3,0,0,0
IAH,19871115,NCDC-EstDew-EstWind,77,69,73,0,8,0.17,0,0
IAH,19871116,NCDC-EstDew-EstWind,75,50,62.5,2.5,0,0.72,0,0
IAH,19871117,NCDC-EstDew-EstWind,73,42,57.5,7.5,0,0,0,0
IAH,19871118,NCDC-EstDew-EstWind,66,47,56.5,8.5,0,0,0,0
IAH,19871119,NCDC-EstDew-EstWind,62,44,53,12,0,0,0,0
IAH,19871120,NCDC-EstDew-EstWind,70,37,53.5,11.5,0,0,0,0
IAH,19871121,NCDC-EstDew-EstWind,69,39,54,11,0,0,0,0
IAH,19871122,NCDC-EstDew-EstWind,75,54,64.5,0.5,0,0,0,0
IAH,19871123,NCDC-EstDew-EstWind,80,64,72,0,7,0,0,0
IAH,19871124,NCDC-EstDew-EstWind,80,63,71.5,0,6.5,0,0,0
IAH,19871125,NCDC-EstDew-EstWind,72,55,63.5,1.5,0,1.7,0,0
IAH,19871126,NCDC-EstDew-EstWind,65,51,58,7,0,0,0,0
IAH,19871127,NCDC-EstDew-EstWind,57,43,50,15,0,0.47,0,0
IAH,19871128,NCDC-EstDew-EstWind,58,36,47,18,0,0,0,0
IAH,19871129,NCDC-EstDew-EstWind,57,38,47.5,17.5,0,0,0,0
IAH,19871130,NCDC-EstDew-EstWind,65,39,52,13,0,0,0,0
IAH,19871201,NCDC-EstDew-EstWind,64,38,51,14,0,0,0,0
IAH,19871202,NCDC-EstDew-EstWind,69,34,51.5,13.5,0,0,0,0
IAH,19871203,NCDC-EstDew-EstWind,78,50,64,1,0,0,0,0
IAH,19871204,NCDC-EstDew-EstWind,76,53,64.5,0.5,0,0,0,0
IAH,19871205,NCDC-EstDew-EstWind,74,51,62.5,2.5,0,0,0,0
IAH,19871206,NCDC-EstDew-EstWind,79,57,68,0,3,0.41,0,0
IAH,19871207,NCDC-EstDew-EstWind,65,56,60.5,4.5,0,0,0,0
IAH,19871208,NCDC-EstDew-EstWind,73,46,59.5,5.5,0,0,0,0
IAH,19871209,NCDC-EstDew-EstWind,70,45,57.5,7.5,0,0,0,0
IAH,19871210,NCDC-EstDew-EstWind,73,42,57.5,7.5,0,0,0,0
IAH,19871211,NCDC-EstDew-EstWind,78,56,67,0,2,0,0,0
IAH,19871212,NCDC-EstDew-EstWind,67,52,59.5,5.5,0,0,0,0
IAH,19871213,NCDC-EstDew-EstWind,76,59,67.5,0,2.5,0,0,0
IAH,19871214,NCDC-EstDew-EstWind,79,41,60,5,0,0,0,0
IAH,19871215,NCDC-EstDew-EstWind,50,33,41.5,23.5,0,0,0,0
IAH,19871216,NCDC-EstDew-EstWind,54,30,42,23,0,0,0,0
IAH,19871217,NCDC-EstDew-EstWind,50,34,42,23,0,0.02,0,0
IAH,19871218,NCDC-EstDew-EstWind,59,43,51,14,0,0.01,0,0
IAH,19871219,NCDC-EstDew-EstWind,72,51,61.5,3.5,0,1.41,0,0
IAH,19871220,NCDC-EstDew-EstWind,57,51,54,11,0,0.54,0,0
IAH,19871221,NCDC-EstDew-EstWind,53,49,51,14,0,0.95,0,0
IAH,19871222,NCDC-EstDew-EstWind,65,49,57,8,0,0,0,0
IAH,19871223,NCDC-EstDew-EstWind,71,54,62.5,2.5,0,0.11,0,0
IAH,19871224,NCDC-EstDew-EstWind,75,69,72,0,7,0.06,0,0
IAH,19871225,NCDC-EstDew-EstWind,78,51,64.5,0.5,0,0.04,0,0
IAH,19871226,NCDC-EstDew-EstWind,53,39,46,19,0,0.05,0,0
IAH,19871227,NCDC-EstDew-EstWind,40,36,38,27,0,0.73,0,0
IAH,19871228,NCDC-EstDew-EstWind,55,35,45,20,0,0,0,0
IAH,19871229,NCDC-EstDew-EstWind,50,32,41,24,0,0,0,0
IAH,19871230,NCDC-EstDew-EstWind,54,34,44,21,0,0,0,0
IAH,19871231,NCDC-EstDew-EstWind,65,53,59,6,0,0.23,0,0
IAH,19880101,NCDC-EstDew-EstWind,56,43,49.5,15.5,0,0.01,0,0
IAH,19880102,NCDC-EstDew-EstWind,49,40,44.5,20.5,0,0,0,0
IAH,19880103,NCDC-EstDew-EstWind,45,37,41,24,0,0,0,0
IAH,19880104,NCDC-EstDew-EstWind,49,33,41,24,0,0,0,0
IAH,19880105,NCDC-EstDew-EstWind,50,33,41.5,23.5,0,0,0,0
IAH,19880106,NCDC-EstDew-EstWind,46,36,41,24,0,0.86,0,0
IAH,19880107,NCDC-EstDew-EstWind,40,30,35,30,0,0,0,0
IAH,19880108,NCDC-EstDew-EstWind,33,29,31,34,0,0,0,0
IAH,19880109,NCDC-EstDew-EstWind,42,29,35.5,29.5,0,0,0,0
IAH,19880110,NCDC-EstDew-EstWind,48,25,36.5,28.5,0,0,0,0
IAH,19880111,NCDC-EstDew-EstWind,54,25,39.5,25.5,0,0,0,0
IAH,19880112,NCDC-EstDew-EstWind,69,49,59,6,0,0.09,0,0
IAH,19880113,NCDC-EstDew-EstWind,54,35,44.5,20.5,0,0,0,0
IAH,19880114,NCDC-EstDew-EstWind,53,31,42,23,0,0,0,0
IAH,19880115,NCDC-EstDew-EstWind,63,34,48.5,16.5,0,0,0,0
IAH,19880116,NCDC-EstDew-EstWind,62,49,55.5,9.5,0,0.3,0,0
IAH,19880117,NCDC-EstDew-EstWind,75,53,64,1,0,0,0,0
IAH,19880118,NCDC-EstDew-EstWind,75,50,62.5,2.5,0,0,0,0
IAH,19880119,NCDC-EstDew-EstWind,77,55,66,0,1,0.01,0,0
IAH,19880120,NCDC-EstDew-EstWind,55,41,48,17,0,0,0,0
IAH,19880121,NCDC-EstDew-EstWind,56,31,43.5,21.5,0,0,0,0
IAH,19880122,NCDC-EstDew-EstWind,59,27,43,22,0,0,0,0
IAH,19880123,NCDC-EstDew-EstWind,62,30,46,19,0,0,0,0
IAH,19880124,NCDC-EstDew-EstWind,63,39,51,14,0,0,0,0
IAH,19880125,NCDC-EstDew-EstWind,52,30,41,24,0,0,0,0
IAH,19880126,NCDC-EstDew-EstWind,65,29,47,18,0,0,0,0
IAH,19880127,NCDC-EstDew-EstWind,66,32,49,16,0,0,0,0
IAH,19880128,NCDC-EstDew-EstWind,68,36,52,13,0,0,0,0
IAH,19880129,NCDC-EstDew-EstWind,70,47,58.5,6.5,0,0,0,0
IAH,19880130,NCDC-EstDew-EstWind,73,53,63,2,0,0,0,0
IAH,19880131,NCDC-EstDew-EstWind,78,64,71,0,6,0,0,0
IAH,19880201,NCDC-EstDew-EstWind,79,64,71.5,0,6.5,0.07,0,0
IAH,19880202,NCDC-EstDew-EstWind,70,44,57,8,0,0.01,0,0
IAH,19880203,NCDC-EstDew-EstWind,59,43,51,14,0,0.03,0,0
IAH,19880204,NCDC-EstDew-EstWind,53,42,47.5,17.5,0,0.06,0,0
IAH,19880205,NCDC-EstDew-EstWind,42,36,39,26,0,0.51,0,0
IAH,19880206,NCDC-EstDew-EstWind,47,31,39,26,0,0,0,0
IAH,19880207,NCDC-EstDew-EstWind,41,33,37,28,0,0,0,0
IAH,19880208,NCDC-EstDew-EstWind,48,38,43,22,0,0.02,0,0
IAH,19880209,NCDC-EstDew-EstWind,61,46,53.5,11.5,0,0.15,0,0
IAH,19880210,NCDC-EstDew-EstWind,58,48,53,12,0,0.02,0,0
IAH,19880211,NCDC-EstDew-EstWind,53,29,41,24,0,0,0,0
IAH,19880212,NCDC-EstDew-EstWind,58,24,41,24,0,0,0,0
IAH,19880213,NCDC-EstDew-EstWind,71,33,52,13,0,0,0,0
IAH,19880214,NCDC-EstDew-EstWind,66,55,60.5,4.5,0,0.06,0,0
IAH,19880215,NCDC-EstDew-EstWind,61,38,49.5,15.5,0,0,0,0
IAH,19880216,NCDC-EstDew-EstWind,70,38,54,11,0,0,0,0
IAH,19880217,NCDC-EstDew-EstWind,68,58,63,2,0,0.05,0,0
IAH,19880218,NCDC-EstDew-EstWind,63,49,56,9,0,0.31,0,0
IAH,19880219,NCDC-EstDew-EstWind,55,46,50.5,14.5,0,0,0,0
IAH,19880220,NCDC-EstDew-EstWind,67,42,54.5,10.5,0,0,0,0
IAH,19880221,NCDC-EstDew-EstWind,75,36,55.5,9.5,0,0,0,0
IAH,19880222,NCDC-EstDew-EstWind,74,46,60,5,0,0,0,0
IAH,19880223,NCDC-EstDew-EstWind,74,54,64,1,0,0,0,0
IAH,19880224,NCDC-EstDew-EstWind,66,44,55,10,0,0,0,0
IAH,19880225,NCDC-EstDew-EstWind,69,39,54,11,0,0,0,0
IAH,19880226,NCDC-EstDew-EstWind,73,46,59.5,5.5,0,0,0,0
IAH,19880227,NCDC-EstDew-EstWind,76,58,67,0,2,0,0,0
IAH,19880228,NCDC-EstDew-EstWind,80,61,70.5,0,5.5,0,0,0
IAH,19880229,NCDC-EstDew-EstWind,82,58,70,0,5,0,0,0
IAH,19880301,NCDC-EstDew-EstWind,75,60,67.5,0,2.5,0,0,0
IAH,19880302,NCDC-EstDew-EstWind,67,60,63.5,1.5,0,1.19,0,0
IAH,19880303,NCDC-EstDew-EstWind,62,45,53.5,11.5,0,0.02,0,0
IAH,19880304,NCDC-EstDew-EstWind,62,42,52,13,0,0,0,0
IAH,19880305,NCDC-EstDew-EstWind,74,44,59,6,0,0,0,0
IAH,19880306,NCDC-EstDew-EstWind,77,46,61.5,3.5,0,0,0,0
IAH,19880307,NCDC-EstDew-EstWind,73,48,60.5,4.5,0,0,0,0
IAH,19880308,NCDC-EstDew-EstWind,78,59,68.5,0,3.5,0.1,0,0
IAH,19880309,NCDC-EstDew-EstWind,70,46,58,7,0,0,0,0
IAH,19880310,NCDC-EstDew-EstWind,79,39,59,6,0,0,0,0
IAH,19880311,NCDC-EstDew-EstWind,78,61,69.5,0,4.5,0,0,0
IAH,19880312,NCDC-EstDew-EstWind,79,55,67,0,2,0,0,0
IAH,19880313,NCDC-EstDew-EstWind,71,46,58.5,6.5,0,0,0,0
IAH,19880314,NCDC-EstDew-EstWind,58,35,46.5,18.5,0,0,0,0
IAH,19880315,NCDC-EstDew-EstWind,65,32,48.5,16.5,0,0,0,0
IAH,19880316,NCDC-EstDew-EstWind,61,50,55.5,9.5,0,0.02,0,0
IAH,19880317,NCDC-EstDew-EstWind,64,51,57.5,7.5,0,1.73,0,0
IAH,19880318,NCDC-EstDew-EstWind,52,37,44.5,20.5,0,0,0,0
IAH,19880319,NCDC-EstDew-EstWind,63,32,47.5,17.5,0,0,0,0
IAH,19880320,NCDC-EstDew-EstWind,73,42,57.5,7.5,0,0,0,0
IAH,19880321,NCDC-EstDew-EstWind,77,44,60.5,4.5,0,0,0,0
IAH,19880322,NCDC-EstDew-EstWind,73,51,62,3,0,0,0,0
IAH,19880323,NCDC-EstDew-EstWind,76,63,69.5,0,4.5,0,0,0
IAH,19880324,NCDC-EstDew-EstWind,81,66,73.5,0,8.5,0.01,0,0
IAH,19880325,NCDC-EstDew-EstWind,83,68,75.5,0,10.5,0,0,0
IAH,19880326,NCDC-EstDew-EstWind,85,67,76,0,11,0,0,0
IAH,19880327,NCDC-EstDew-EstWind,80,58,69,0,4,0,0,0
IAH,19880328,NCDC-EstDew-EstWind,79,68,73.5,0,8.5,0,0,0
IAH,19880329,NCDC-EstDew-EstWind,81,50,65.5,0,0.5,0,0,0
IAH,19880330,NCDC-EstDew-EstWind,57,47,52,13,0,1.7,0,0
IAH,19880331,NCDC-EstDew-EstWind,76,56,66,0,1,0.11,0,0
IAH,19880401,NCDC-EstDew-EstWind,75,60,67.5,0,2.5,0.05,0,0
IAH,19880402,NCDC-EstDew-EstWind,81,51,66,0,1,0,0,0
IAH,19880403,NCDC-EstDew-EstWind,84,49,66.5,0,1.5,0,0,0
IAH,19880404,NCDC-EstDew-EstWind,80,59,69.5,0,4.5,0,0,0
IAH,19880405,NCDC-EstDew-EstWind,83,68,75.5,0,10.5,0.01,0,0
IAH,19880406,NCDC-EstDew-EstWind,75,51,63,2,0,0,0,0
